HS,CN,__index_level_0__,label,score
despreciables musulmanes aún ganado ahora castigo cruel,di cuenta inserte número médicos musulmanes parece fortaleciendo gran bretaña,3772,LABEL_1,0.5538838505744934
crees cucarachas musulmanas ganado ahora momento sangrienta retribución,di cuenta inserte número médicos musulmanes parece fortaleciendo gran bretaña,3773,LABEL_1,0.5591328144073486
crees cucarachas musulmanas ganado ahora momento sangrienta retribución,único musulmanes tratando ganar derecho existir libres discriminación odio deshumanizador,3774,LABEL_1,0.5591328144073486
despreciables musulmanes aún ganado ahora castigo cruel,único musulmanes tratando ganar derecho existir libres discriminación odio deshumanizador,3775,LABEL_1,0.5538838505744934
crees cucarachas musulmanas ganado ahora momento sangrienta retribución,cosa solo tratando seguir adelante ganarnos vida haces humillando nadie,3776,LABEL_1,0.5591328144073486
despreciables musulmanes aún ganado ahora castigo cruel,cosa solo tratando seguir adelante ganarnos vida haces humillando nadie,3777,LABEL_1,0.5538838505744934
crees cucarachas musulmanas ganado ahora momento sangrienta retribución,ganado único veo mensajes paranoicos pintando imagen tan convincente algún tipo amenaza origen musulmán,3778,LABEL_1,0.5591328144073486
despreciables musulmanes aún ganado ahora castigo cruel,ganado único veo mensajes paranoicos pintando imagen tan convincente algún tipo amenaza origen musulmán,3779,LABEL_1,0.5538838505744934
crees cucarachas musulmanas ganado ahora momento sangrienta retribución,bueno ver tan respetuoso semejantes cucarachas término tan entrañable humanizador,3780,LABEL_1,0.5591328144073486
despreciables musulmanes aún ganado ahora castigo cruel,bueno ver tan respetuoso semejantes cucarachas término tan entrañable humanizador,3781,LABEL_1,0.5538838505744934
crees cucarachas musulmanas ganado ahora momento sangrienta retribución,castigo sangriento ojo ojo cega mundo entero,3782,LABEL_1,0.5591328144073486
despreciables musulmanes aún ganado ahora castigo cruel,miles musulmanes murieron primera segunda guerra mundial defendiendo gran bretaña miles aún fuerzas armadas reino unido defendiendo paz mundo castigo sangriento serio,3783,LABEL_1,0.5538838505744934
deberíamos tener castigo implacable musulmanes ganen,suena gran amenaza recuérdame nuevo quién supone grupo violento peligroso aquí,3784,LABEL_1,0.5776332020759583
despreciables musulmanes aún ganado ahora castigo cruel,castigo sangriento ojo ojo cega mundo entero,3785,LABEL_1,0.5538838505744934
deberíamos tener castigo implacable musulmanes ganen,vaya baja voz tan molesto,3786,LABEL_1,0.5776332020759583
musulmanes odian cristianos quieren matarnos,amenazaron muerte cristiano,3787,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,parece mayoría musulmanes odien cristianos solo fracción mata fe podemos considerarlos verdaderamente religiosos,3788,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,musulmanes cristianos mencionas solo pequeña parte representa religión islámica,3789,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,musulmanes odian cristianos generalización nunca buena,3790,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,tolerancia religiones demás debe ser mutua puede condenar persona basándose fe,3791,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,musulmanes respetan cristianismo jesús profeta mahoma,3792,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,lamento si experiencia tan dramática aseguro vivir juntos puede ser traumático mayoría casos,3793,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,absolutamente cierto millones musulmanes perfectamente integrados,3794,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,odia musulmanes,3795,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,si refiere extremistas existen todas religiones creencias ver islam,3796,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,ridículo culpa pocos extremistas gente diga cosas,3797,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,pensar cierto jesús dijo iguales alguien debe haberlo entendido mal,3798,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,crees exagerando,3799,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,debería leer menos novelas ficción política idea musulmanes quieren matar cristianos,3800,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,alguna vez conociste musulmán dicho odies cristianos,3801,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,llevan cabo ataques motivados religión sino fanatismo ver religión solo excusa,3802,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,reino unido incidentes violencia musulmanes quizás cristianos odian musulmanes crees,3803,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,casi países musulmanes iglesias cristianas islam intolerante cristianismo,3804,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,cómo puedes decir quieren matarnos,3805,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,debemos fomentar encuentro diferentes culturas,3806,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,corán dice claramente cristianos judíos deben ser respetados,3807,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,generalicemos ser musulmán significa ser delincuentes terroristas,3808,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,imagen medios dan islam religión belicista busca conquistar occidente luchar cristianos mundo falsa instrumental gran imán ahmad tayyib recibido recientemente papa francisco dijo claramente radio vaticano islam ver terrorismo aquellos matan musulmanes incluso cristianos malinterpretado textos islam intencionalmente negligencia universidad cairo dirige comprometida aclarar conceptos corán desvían movimientos armados utilizan violencia terrorismo pretenden trabajar paz podemos culpar religiones añadió gran imán debido desviaciones seguidores,3809,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,afirmación expresa comentario parece incorrecta podrías enviarme fuente obtenido,3810,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,musulmanes cristianos pueden vivir juntos paz,3811,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,cristianos organizado cruzadas excusa exterminar infieles nunca escuchamos musulmanes hicieran así,3812,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,islam menciona jesús profeta nunca afirmó querer eliminar cristianos lastimas decir cosas así,3813,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,mayoría musulmanes conviven paz cristianos crear ningún problema mayoría casos terroristas siquiera musulmanes practicantes,3814,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,corán sura ordene musulmanes matar personas creen allah capítulo enuncia principio tolerancia religiosa,3815,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,musulmanes odian cristianos simplemente profesan religión diferente embargo basa amor hermandad,3816,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,leí enojo palabras tal vez deberíamos aprender ser abiertos comprensivos demás,3817,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,creo leíste demasiada propaganda oficial ministerio,3818,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,aunque periódicos tienden dar impresión musulmanes tolerantes pocos mayoría quiere imponer religión,3819,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,musulmanes odian cristianos hecho quieren coexistir pacíficamente texto sagrado indica siguen religión pueden hacerlo seguridad dos religiones entren conflicto,3820,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,alguna vez país árabe,3821,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,definitivamente pocas personas odian cristianos cristianos matado destruido países musulmanes enteros violado hijas matado esposas,3822,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,leyéndolo podemos decir cristianos odian musulmanes,3823,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,seguimos cruzadas pensé,3824,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,musulmanes odian nadie rezan dios cristianos individuos veces odian matan,3825,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,dónde obtuvo información,3826,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,corán libro similar biblia escrito árabe nadie quiere matar propios hermanos fe,3827,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,realidad musulmanes relaciones comerciales variadas beneficiosas occidente creo quieran matarnos,3828,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,extremismo causa odio incluso racistas odian,3829,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,aparte pequeña porción intolerancia mayoría musulmanes solo interesados practicar religión pacíficamente,3830,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,bueno quieres enviar personas pobres medio mar quién odia quién,3831,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,sufres alguna pesadilla retrocedes máquina tiempo edad piedra,3832,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,conocí musulmanes ningún sentimiento odio hacia católicos,3833,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,musulmanes odian cristianos cristianos común musulmanes campo religioso además corán proclama tolerancia religiosa,3834,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,odio occidente necesariamente religioso gran parte odio desarrollado resultado acciones países occidentales hogar,3835,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,musulmanes odian cristianos personas fanáticas radicalizadas quieren anular actuar,3836,LABEL_1,0.5721560120582581
musulmanes odian cristianos quieren matarnos,generalizando,3837,LABEL_1,0.5721560120582581
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,terrorismo atacar público general bombas rifles asalto cualquier medio espantoso excusa quede claro hombre blanco hace llama enfermedad mental importar grupo pertenezca negro hace llama terrorismo,3838,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,enviaron bombas tubo oposición trump terror todas formas debe ser derrotado sirve culpar musulmanes,3839,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,hecho personas murieron ee uu armas fuego resultaron heridas dime cuenta terrorismo solo musulmanes hacen,3840,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,terroristas todas religiones opiniones políticas personas oponían trump enviaron cartas bomba problemas vieron terroristas cristianos ambos lados frontera desafiemos terrorismo,3841,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,verificación hechos enlace publicación estadísticas precisas probable estadística falsa extremadamente sesgada agregar meme tratando publicar estadísticas siquiera precisas,3842,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,gran mayoría terrorismo global ver política tierra fe hecho parece querer tratar,3843,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,enviaron bombas tubo oposición trump incluido robert niro chivo expiatorio musulmanes problema real ciega ver panorama general,3844,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,entonces persona blanca mata alguien llama asesino minoría hace etiqueta terroristas necesitamos combatir actos violentos todas formas si centramos solo grupo veremos resto problema imagen iceberg,3845,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,fuente favor,3846,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,realidad fbi considera mayor amenaza terrorista momento proviene grupos extremistas extrema derecha,3847,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,serio encantaría saber dónde sacas estadísticas tan lejos verdad,3848,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,búsqueda rápida google muestra estadísticas completamente equivocadas mayoría terrorismo global motivado política religión nadie habla,3849,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,tiroteos masivos lugar unidos cometidos hombres blancos terroristas simplemente lobos solitarios problemas salud mental dicen medios,3850,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,podría enviarme enlace estudio citando llámame escéptico,3851,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,fuente favor además incluso si cierto cómo representante islam,3852,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,estadística atentados suicidas bombas incluye incidentes guerra quizás deberíamos recordar holocausto atrocidades cometidas extrema derecha,3853,LABEL_1,0.5722006559371948
año atentados suicidas bombas cometidos musulmanes nadie ocupa hecho parte terrorismo global,estadísticas correctas dónde sacaste sesgar estadísticas centrarse musulmanes necesario detener terroristas terroristas tiradores rebeldes,3854,LABEL_1,0.5722006559371948
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,terrorismo atacar público general bombas rifles asalto cualquier medio espantoso excusa quede claro hombre blanco hace llama enfermedad mental importar grupo pertenezca negro hace llama terrorismo,3855,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,terrorismo atacar público general bombas rifles asalto cualquier medio espantoso excusa quede claro hombre blanco hace llama enfermedad mental importar grupo pertenezca negro hace llama terrorismo,3856,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,enviaron bombas tubo oposición trump terror todas formas debe ser derrotado sirve culpar musulmanes,3857,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,enviaron bombas tubo oposición trump terror todas formas debe ser derrotado sirve culpar musulmanes,3858,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,hecho personas murieron ee uu armas fuego resultaron heridas dime cuenta terrorismo solo musulmanes hacen,3859,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,hecho personas murieron ee uu armas fuego resultaron heridas dime cuenta terrorismo solo musulmanes hacen,3860,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,terroristas todas religiones opiniones políticas personas oponían trump enviaron cartas bomba problemas vieron terroristas cristianos ambos lados frontera desafiemos terrorismo,3861,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,terroristas todas religiones opiniones políticas personas oponían trump enviaron cartas bomba problemas vieron terroristas cristianos ambos lados frontera desafiemos terrorismo,3862,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,verificación hechos enlace publicación estadísticas precisas probable estadística falsa extremadamente sesgada agregar meme tratando publicar estadísticas siquiera precisas,3863,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,verificación hechos enlace publicación estadísticas precisas probable estadística falsa extremadamente sesgada agregar meme tratando publicar estadísticas siquiera precisas,3864,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,gran mayoría terrorismo global ver política tierra fe hecho parece querer tratar,3865,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,gran mayoría terrorismo global ver política tierra fe hecho parece querer tratar,3866,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,enviaron bombas tubo oposición trump incluido robert niro chivo expiatorio musulmanes problema real ciega ver panorama general,3867,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,enviaron bombas tubo oposición trump incluido robert niro chivo expiatorio musulmanes problema real ciega ver panorama general,3868,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,entonces persona blanca mata alguien llama asesino minoría hace etiqueta terroristas necesitamos combatir actos violentos todas formas si centramos solo grupo veremos resto problema imagen iceberg,3869,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,entonces persona blanca mata alguien llama asesino minoría hace etiqueta terroristas necesitamos combatir actos violentos todas formas si centramos solo grupo veremos resto problema imagen iceberg,3870,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,fuente favor,3871,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,fuente favor,3872,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,realidad fbi considera mayor amenaza terrorista momento proviene grupos extremistas extrema derecha,3873,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,realidad fbi considera mayor amenaza terrorista momento proviene grupos extremistas extrema derecha,3874,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,serio encantaría saber dónde sacas estadísticas tan lejos verdad,3875,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,serio encantaría saber dónde sacas estadísticas tan lejos verdad,3876,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,búsqueda rápida google muestra estadísticas completamente equivocadas mayoría terrorismo global motivado política religión nadie habla,3877,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,búsqueda rápida google muestra estadísticas completamente equivocadas mayoría terrorismo global motivado política religión nadie habla,3878,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,tiroteos masivos lugar unidos cometidos hombres blancos terroristas simplemente lobos solitarios problemas salud mental dicen medios,3879,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,tiroteos masivos lugar unidos cometidos hombres blancos terroristas simplemente lobos solitarios problemas salud mental dicen medios,3880,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,podría enviarme enlace estudio citando llámame escéptico,3881,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,podría enviarme enlace estudio citando llámame escéptico,3882,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,fuente favor además incluso si cierto cómo representante islam,3883,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,fuente favor además incluso si cierto cómo representante islam,3884,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,estadística atentados suicidas bombas incluye incidentes guerra quizás deberíamos recordar holocausto atrocidades cometidas extrema derecha,3885,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,estadística atentados suicidas bombas incluye incidentes guerra quizás deberíamos recordar holocausto atrocidades cometidas extrema derecha,3886,LABEL_1,0.5697674751281738
año número atentados suicidas bombas perpetrados musulmanes musulmanes hechos terrorismo global nadie quiere lidiar,estadísticas correctas dónde sacaste sesgar estadísticas centrarse musulmanes necesario detener terroristas terroristas tiradores rebeldes,3887,LABEL_1,0.5701189637184143
año atentados suicidas bombas cometidos musulmanes nadie considera habla terrorismo global,estadísticas correctas dónde sacaste sesgar estadísticas centrarse musulmanes necesario detener terroristas terroristas tiradores rebeldes,3888,LABEL_1,0.5697674751281738
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,incendiario alguna fuente noticias buena reputación respalde simplemente alarmismo islamófobo difusión hechos falsos promover intolerancia,3889,LABEL_1,0.5640219449996948
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,creo posible mujeres sufren abusos años mayoría proviene amigos familiares deberíamos detener,3890,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,alguna prueba exista epidemia violaciones debe inmigrantes musulmanes creo días accidentes tristes atribuyen musulmanes palabras realmente fuertes gustaría verlas respaldadas hechos concretos,3891,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,todas comunidades personas malas tweets engañosos solo ayudan salirse,3892,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,sugieren titulares casos reales migrantes abusadores solo gota océano comparación número total casos,3893,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,número sorprendentemente bajo condenas violación reino unido muestra policía gobierno respondido suficiente casos violación general cuales gran mayoría cometidos musulmanes,3894,LABEL_1,0.5684025287628174
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,creo posible mujeres sufren abusos años mayoría proviene amigos familiares deberíamos detener,3895,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,creo posible mujeres sufren abusos años mayoría proviene amigos familiares deberíamos detener,3896,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,alguna prueba exista epidemia violaciones debe inmigrantes musulmanes creo días accidentes tristes atribuyen musulmanes palabras realmente fuertes gustaría verlas respaldadas hechos concretos,3897,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,alguna prueba exista epidemia violaciones debe inmigrantes musulmanes creo días accidentes tristes atribuyen musulmanes palabras realmente fuertes gustaría verlas respaldadas hechos concretos,3898,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,todas comunidades personas malas tweets engañosos solo ayudan salirse,3899,LABEL_1,0.568695068359375
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,entonces cómo mayoría víctimas sido abusadas miembro familia amigo encontremos verdad luego detengamos abuso,3900,LABEL_1,0.5684025287628174
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,sugieren titulares casos reales migrantes abusadores solo gota océano comparación número total casos,3901,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,sugieren titulares casos reales migrantes abusadores solo gota océano comparación número total casos,3902,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,número sorprendentemente bajo condenas violación reino unido muestra policía gobierno respondido suficiente casos violación general cuales gran mayoría cometidos musulmanes,3903,LABEL_1,0.568695068359375
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,violadores niños arrestados castigados importar religión sigan creo cierto policía contrarreste,3904,LABEL_1,0.5684025287628174
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,entonces cómo mayoría víctimas sido abusadas miembro familia amigo encontremos verdad luego detengamos abuso,3905,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,entonces cómo mayoría víctimas sido abusadas miembro familia amigo encontremos verdad luego detengamos abuso,3906,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,violadores niños arrestados castigados importar religión sigan creo cierto policía contrarreste,3907,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,violadores niños arrestados castigados importar religión sigan creo cierto policía contrarreste,3908,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,sabe según estadísticas oficiales reino unido mujeres probabilidades sufrir abuso doméstico hombres cierto tipos abuso doméstico excepto abuso familiar sexual aproximadamente tres veces adultos sufrieron agresión sexual parte pareja parte miembro familia,3909,LABEL_1,0.568695068359375
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,verificado estadísticas delitos violentos idea epidemia solo intento atemorizar demonizar comunidad musulmana religión hace nadie propenso violar alguien,3910,LABEL_1,0.5684025287628174
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,verificado estadísticas delitos violentos idea epidemia solo intento atemorizar demonizar comunidad musulmana religión hace nadie propenso violar alguien,3911,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,verificado estadísticas delitos violentos idea epidemia solo intento atemorizar demonizar comunidad musulmana religión hace nadie propenso violar alguien,3912,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,utilizar comunidad musulmana chivo expiatorio ayuda prevenir violación si desea ayudar generar impacto comencemos abordar problema,3913,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,utilizar comunidad musulmana chivo expiatorio ayuda prevenir violación si desea ayudar generar impacto comencemos abordar problema,3914,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,utilizar comunidad musulmana chivo expiatorio ayuda prevenir violación cambio menudo conduce delitos violentos cometidos grupos sido demonizados,3915,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,utilizar comunidad musulmana chivo expiatorio ayuda prevenir violación cambio menudo conduce delitos violentos cometidos grupos sido demonizados,3916,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,creo podría hacer golpeen pausa restringido ninguna religión comunidad,3917,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,creo podría hacer golpeen pausa restringido ninguna religión comunidad,3918,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,cierto cómo puede decir toda fe,3919,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,cierto cómo puede decir toda fe,3920,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,demostrado movimientos escándalo sexual infantil iglesia número celebridades musulmanas arrestadas agresión sexual violación ninguna manera problema específico musulmanes,3921,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,demostrado movimientos escándalo sexual infantil iglesia número celebridades musulmanas arrestadas agresión sexual violación ninguna manera problema específico musulmanes,3922,LABEL_1,0.5640219449996948
